"file_name","sample","final_age","latitude","length","gear_depth","gear_temp"
"WALLEYE_POLLOCK_162201501201_1056_OT1.0","training",7,60.02652,600,126,2.3
"WALLEYE_POLLOCK_162201501201_1060_OT1.0","test",7,60.02652,500,126,2.3
"WALLEYE_POLLOCK_162201501201_1064_OT1.0","test",8,59.68905,570,135,2.5
"WALLEYE_POLLOCK_162201501201_1068_OT1.0","training",8,59.68905,470,135,2.5
"WALLEYE_POLLOCK_162201501201_106_OT1.0","training",6,56.35048,460,76,4.4
"WALLEYE_POLLOCK_162201501201_1072_OT1.0","training",4,59.33326,430,134,2.7
"WALLEYE_POLLOCK_162201501201_1078_OT1.0","training",7,59.33326,460,134,2.7
"WALLEYE_POLLOCK_162201501201_1095_OT1.0","test",8,60.32674,580,134,2.3
"WALLEYE_POLLOCK_162201501201_109_OT1.0","training",7,55.99596,520,86,4.3
"WALLEYE_POLLOCK_162201501201_10_OT1.0","training",2,57.66076,120,33,5.8
"WALLEYE_POLLOCK_162201501201_1103_OT1.0","training",1,60.32683,140,146,2.1
"WALLEYE_POLLOCK_162201501201_1107_OT1.0","training",8,60.32683,530,146,2.1
"WALLEYE_POLLOCK_162201501201_1111_OT1.0","training",1,60.0152,150,139,2.1
"WALLEYE_POLLOCK_162201501201_1114_OT1.0","training",8,60.0152,470,139,2.1
"WALLEYE_POLLOCK_162201501201_1115_OT1.0","test",7,60.0152,430,139,2.1
"WALLEYE_POLLOCK_162201501201_1117_OT1.0","training",6,60.0152,470,139,2.1
"WALLEYE_POLLOCK_162201501201_1119_OT1.0","training",1,60.0092,140,135,2.5
"WALLEYE_POLLOCK_162201501201_1129_OT1.0","training",5,59.68293,430,168,3.1
"WALLEYE_POLLOCK_162201501201_1130_OT1.0","training",6,59.68293,440,168,3.1
"WALLEYE_POLLOCK_162201501201_1131_OT1.0","training",2,59.68293,350,168,3.1
"WALLEYE_POLLOCK_162201501201_1133_OT1.0","training",1,59.34911,170,147,3.1
"WALLEYE_POLLOCK_162201501201_1142_OT1.0","test",1,59.00266,160,133,3.5
"WALLEYE_POLLOCK_162201501201_1143_OT1.0","test",1,58.99552,160,134,3.4
"WALLEYE_POLLOCK_162201501201_1144_OT1.0","test",1,58.99552,140,134,3.4
"WALLEYE_POLLOCK_162201501201_1150_OT1.0","test",10,58.99552,590,134,3.4
"WALLEYE_POLLOCK_162201501201_1152_OT1.0","test",1,58.67052,150,134,3.3
"WALLEYE_POLLOCK_162201501201_1154_OT1.0","training",15,58.67052,630,134,3.3
"WALLEYE_POLLOCK_162201501201_1156_OT1.0","training",11,58.67052,540,134,3.3
"WALLEYE_POLLOCK_162201501201_115_OT1.0","training",1,55.99596,160,86,4.3
"WALLEYE_POLLOCK_162201501201_1174_OT1.0","test",6,57.3618,490,115,4.5
"WALLEYE_POLLOCK_162201501201_1175_OT1.0","training",8,57.3618,540,115,4.5
"WALLEYE_POLLOCK_162201501201_1184_OT1.0","test",6,57.3443,490,119,4.6
"WALLEYE_POLLOCK_162201501201_1193_OT1.0","training",7,57.00871,520,140,3.9
"WALLEYE_POLLOCK_162201501201_1195_OT1.0","training",1,57.01265,150,119,4.5
"WALLEYE_POLLOCK_162201501201_1196_OT1.0","training",7,57.01265,470,119,4.5
"WALLEYE_POLLOCK_162201501201_1200_OT1.0","training",9,57.01265,580,119,4.5
"WALLEYE_POLLOCK_162201501201_1201_OT1.0","training",6,57.01265,490,119,4.5
"WALLEYE_POLLOCK_162201501201_1202_OT1.0","test",1,56.69276,180,132,4.6
"WALLEYE_POLLOCK_162201501201_124_OT1.0","test",1,56.32585,160,83,3.6
"WALLEYE_POLLOCK_162201501201_127_OT1.0","training",7,56.65822,570,73,4.1
"WALLEYE_POLLOCK_162201501201_131_OT1.0","training",2,56.65822,380,73,4.1
"WALLEYE_POLLOCK_162201501201_134_OT1.0","training",0,56.98713,140,64,4
"WALLEYE_POLLOCK_162201501201_144_OT1.0","training",2,57.32878,370,51,4.8
"WALLEYE_POLLOCK_162201501201_147_OT1.0","training",3,57.64868,360,44,4.9
"WALLEYE_POLLOCK_162201501201_149_OT1.0","training",3,57.64868,360,44,4.9
"WALLEYE_POLLOCK_162201501201_153_OT1.0","test",6,57.98922,530,41,5.2
"WALLEYE_POLLOCK_162201501201_15_OT1.0","test",8,57.66752,600,48,4.6
"WALLEYE_POLLOCK_162201501201_167_OT1.0","training",18,59.01451,800,25,5
"WALLEYE_POLLOCK_162201501201_183_OT1.0","training",10,58.00897,550,45,5.2
"WALLEYE_POLLOCK_162201501201_187_OT1.0","training",3,57.68094,380,49,4.5
"WALLEYE_POLLOCK_162201501201_194_OT1.0","training",1,57.34286,170,59,3.8
"WALLEYE_POLLOCK_162201501201_195_OT1.0","training",1,57.34286,140,59,3.8
"WALLEYE_POLLOCK_162201501201_197_OT1.0","test",1,57.01007,160,66,3.6
"WALLEYE_POLLOCK_162201501201_199_OT1.0","test",3,57.01007,360,66,3.6
"WALLEYE_POLLOCK_162201501201_1_OT1.0","training",20,57.32491,700,29,5.8
"WALLEYE_POLLOCK_162201501201_209_OT1.0","training",1,56.67717,150,73,3.5
"WALLEYE_POLLOCK_162201501201_210_OT1.0","training",7,56.35361,550,82,4
"WALLEYE_POLLOCK_162201501201_211_OT1.0","training",11,56.35361,590,82,4
"WALLEYE_POLLOCK_162201501201_213_OT1.0","test",3,56.35361,430,82,4
"WALLEYE_POLLOCK_162201501201_214_OT1.0","training",3,56.35361,410,82,4
"WALLEYE_POLLOCK_162201501201_218_OT1.0","training",7,56.31776,480,86,4.4
"WALLEYE_POLLOCK_162201501201_222_OT1.0","training",8,56.98343,490,67,3.3
"WALLEYE_POLLOCK_162201501201_223_OT1.0","training",6,56.98343,480,67,3.3
"WALLEYE_POLLOCK_162201501201_22_OT1.0","training",7,57.33951,520,53,4.8
"WALLEYE_POLLOCK_162201501201_231_OT1.0","test",1,57.3218,180,63,3.5
"WALLEYE_POLLOCK_162201501201_233_OT1.0","training",3,57.3218,400,63,3.5
"WALLEYE_POLLOCK_162201501201_237_OT1.0","training",8,57.65043,550,51,4.1
"WALLEYE_POLLOCK_162201501201_251_OT1.0","training",7,58.3224,500,40,4.8
"WALLEYE_POLLOCK_162201501201_255_OT1.0","training",7,58.64792,580,33,5
"WALLEYE_POLLOCK_162201501201_256_OT1.0","test",15,58.64792,640,33,5
"WALLEYE_POLLOCK_162201501201_260_OT1.0","training",18,58.98581,720,25,5.2
"WALLEYE_POLLOCK_162201501201_264_OT1.0","test",1,58.68155,120,35,4.8
"WALLEYE_POLLOCK_162201501201_267_OT1.0","training",6,58.68155,580,35,4.8
"WALLEYE_POLLOCK_162201501201_270_OT1.0","training",1,58.34214,110,42,4.2
"WALLEYE_POLLOCK_162201501201_273_OT1.0","training",7,58.34214,540,42,4.2
"WALLEYE_POLLOCK_162201501201_276_OT1.0","test",1,58.01504,160,53,3.7
"WALLEYE_POLLOCK_162201501201_296_OA1.0","training",3,57.01501,340,70,3.8
"WALLEYE_POLLOCK_162201501201_297_OA1.0","training",4,57.01501,350,70,3.8
"WALLEYE_POLLOCK_162201501201_300_OA1.0","training",6,56.69,430,76,4
"WALLEYE_POLLOCK_162201501201_312_OA1.0","training",7,56.34144,410,89,4.3
"WALLEYE_POLLOCK_162201501201_314_OA1.0","training",7,56.0298,520,103,4.9
"WALLEYE_POLLOCK_162201501201_324_OA1.0","training",8,55.67852,560,117,5.1
"WALLEYE_POLLOCK_162201501201_337_OA1.0","training",7,54.99726,470,128,4.8
"WALLEYE_POLLOCK_162201501201_343_OA1.0","training",1,54.99726,160,128,4.8
"WALLEYE_POLLOCK_162201501201_360_OA1.0","training",7,55.32225,540,138,4.9
"WALLEYE_POLLOCK_162201501201_366_OA1.0","training",5,55.66171,460,133,4.9
"WALLEYE_POLLOCK_162201501201_374_OA1.0","training",6,56.34426,560,111,5
"WALLEYE_POLLOCK_162201501201_380_OA1.0","training",9,56.64181,550,94,4.1
"WALLEYE_POLLOCK_162201501201_383_OA1.0","test",9,56.64181,600,94,4.1
"WALLEYE_POLLOCK_162201501201_385_OA1.0","training",7,56.64181,500,94,4.1
"WALLEYE_POLLOCK_162201501201_38_OT1.0","training",11,56.66138,580,66,4.5
"WALLEYE_POLLOCK_162201501201_390_OA1.0","training",3,56.98039,350,72,3.5
"WALLEYE_POLLOCK_162201501201_402_OA1.0","training",15,57.65441,670,66,3
"WALLEYE_POLLOCK_162201501201_408_OA1.0","training",0,57.65441,160,66,3
"WALLEYE_POLLOCK_162201501201_412_OA1.0","training",8,57.98461,450,62,3
"WALLEYE_POLLOCK_162201501201_413_OA1.0","training",4,57.98461,430,62,3
"WALLEYE_POLLOCK_162201501201_414_OA1.0","training",10,57.98461,700,62,3
"WALLEYE_POLLOCK_162201501201_415_OA1.0","training",9,57.98461,480,62,3
"WALLEYE_POLLOCK_162201501201_419_OA1.0","training",3,58.32116,320,50,4.3
"WALLEYE_POLLOCK_162201501201_420_OA1.0","training",2,58.32116,300,50,4.3
"WALLEYE_POLLOCK_162201501201_422_OA1.0","test",1,58.32116,170,50,4.3
"WALLEYE_POLLOCK_162201501201_424_OA1.0","test",7,58.65286,480,42,4.1
"WALLEYE_POLLOCK_162201501201_431_OA1.0","training",7,58.98281,510,37,5.5
"WALLEYE_POLLOCK_162201501201_439_OA1.0","test",7,58.9958,590,28,6.5
"WALLEYE_POLLOCK_162201501201_449_OA1.0","test",12,59.62742,760,23,8
"WALLEYE_POLLOCK_162201501201_491_OA1.0","training",5,59.34784,500,40,3.2
"WALLEYE_POLLOCK_162201501201_494_OA1.0","training",1,59.34784,170,40,3.2
"WALLEYE_POLLOCK_162201501201_496_OA1.0","training",8,59.0128,530,44,3
"WALLEYE_POLLOCK_162201501201_498_OA1.0","training",9,59.0128,510,44,3
"WALLEYE_POLLOCK_162201501201_50_OT1.0","training",3,56.32903,380,61,4.8
"WALLEYE_POLLOCK_162201501201_512_OA1.0","training",1,58.34618,140,63,2.3
"WALLEYE_POLLOCK_162201501201_515_OA1.0","training",7,57.98861,510,67,2.6
"WALLEYE_POLLOCK_162201501201_528_OA1.0","training",1,57.66358,150,68,2.7
"WALLEYE_POLLOCK_162201501201_529_OA1.0","training",7,57.33856,470,71,3.3
"WALLEYE_POLLOCK_162201501201_52_OT1.0","training",3,56.32903,400,61,4.8
"WALLEYE_POLLOCK_162201501201_533_OA1.0","test",3,57.33856,370,71,3.3
"WALLEYE_POLLOCK_162201501201_534_OA1.0","training",3,57.33856,350,71,3.3
"WALLEYE_POLLOCK_162201501201_53_OT1.0","training",7,57.00606,530,61,4.4
"WALLEYE_POLLOCK_162201501201_546_OA1.0","test",7,56.65174,490,105,4.7
"WALLEYE_POLLOCK_162201501201_554_OA1.0","training",9,56.33499,550,152,4.4
"WALLEYE_POLLOCK_162201501201_557_OA1.0","training",6,55.65915,540,134,4.9
"WALLEYE_POLLOCK_162201501201_580_OT1.0","training",12,56.3562,610,134,4.7
"WALLEYE_POLLOCK_162201501201_581_OT1.0","training",7,56.3562,490,134,4.7
"WALLEYE_POLLOCK_162201501201_582_OT1.0","training",6,56.986,490,58,4.8
"WALLEYE_POLLOCK_162201501201_585_OT1.0","test",8,56.986,490,58,4.8
"WALLEYE_POLLOCK_162201501201_587_OT1.0","training",5,56.986,460,58,4.8
"WALLEYE_POLLOCK_162201501201_58_OT1.0","training",6,57.00606,450,61,4.4
"WALLEYE_POLLOCK_162201501201_590_OT1.0","test",9,57.15541,500,70,4.5
"WALLEYE_POLLOCK_162201501201_591_OT1.0","training",6,57.15541,460,70,4.5
"WALLEYE_POLLOCK_162201501201_596_OT1.0","training",4,57.32033,470,59,3.8
"WALLEYE_POLLOCK_162201501201_601_OT1.0","training",4,57.32033,350,59,3.8
"WALLEYE_POLLOCK_162201501201_605_OT1.0","training",8,57.4945,500,69,4.1
"WALLEYE_POLLOCK_162201501201_60_OT1.0","training",6,57.32409,450,63,4.2
"WALLEYE_POLLOCK_162201501201_611_OT1.0","training",7,57.65321,480,69,3.9
"WALLEYE_POLLOCK_162201501201_616_OT1.0","test",1,57.65321,150,69,3.9
"WALLEYE_POLLOCK_162201501201_61_OT1.0","training",6,57.32409,480,63,4.2
"WALLEYE_POLLOCK_162201501201_620_OT1.0","training",7,57.98581,500,68,2.6
"WALLEYE_POLLOCK_162201501201_630_OT1.0","training",1,58.3223,120,67,1.6
"WALLEYE_POLLOCK_162201501201_631_OT1.0","training",2,58.65035,230,65,1.2
"WALLEYE_POLLOCK_162201501201_632_OT1.0","training",1,58.65035,160,65,1.2
"WALLEYE_POLLOCK_162201501201_637_OT1.0","training",2,58.97713,210,62,0
"WALLEYE_POLLOCK_162201501201_642_OT1.0","training",8,58.97713,490,62,0
"WALLEYE_POLLOCK_162201501201_64_OT1.0","training",6,57.32409,470,63,4.2
"WALLEYE_POLLOCK_162201501201_653_OT1.0","training",8,59.6544,590,54,0.9
"WALLEYE_POLLOCK_162201501201_67_OT1.0","training",8,57.65743,520,55,3.3
"WALLEYE_POLLOCK_162201501201_683_OT1.0","test",17,60.00405,700,62,-1
"WALLEYE_POLLOCK_162201501201_699_OT1.0","training",7,59.3325,540,66,-0.9
"WALLEYE_POLLOCK_162201501201_69_OT1.0","test",1,57.98757,150,43,3.8
"WALLEYE_POLLOCK_162201501201_702_OT1.0","training",1,59.3325,120,66,-0.9
"WALLEYE_POLLOCK_162201501201_705_OT1.0","training",8,59.33563,540,73,-1
"WALLEYE_POLLOCK_162201501201_70_OT1.0","training",1,57.98757,140,43,3.8
"WALLEYE_POLLOCK_162201501201_712_OT1.0","training",6,59.01578,450,75,-1.1
"WALLEYE_POLLOCK_162201501201_722_OT1.0","training",5,58.68196,420,81,-0.1
"WALLEYE_POLLOCK_162201501201_72_OT1.0","training",7,57.98757,540,43,3.8
"WALLEYE_POLLOCK_162201501201_736_OT1.0","training",6,58.00228,460,85,2.6
"WALLEYE_POLLOCK_162201501201_737_OT1.0","training",7,58.00228,500,85,2.6
"WALLEYE_POLLOCK_162201501201_740_OT1.0","test",8,58.00228,450,85,2.6
"WALLEYE_POLLOCK_162201501201_747_OT1.0","training",7,57.68427,480,84,3.9
"WALLEYE_POLLOCK_162201501201_750_OT1.0","test",9,57.68427,490,84,3.9
"WALLEYE_POLLOCK_162201501201_762_OT1.0","test",8,57.52534,470,73,4.8
"WALLEYE_POLLOCK_162201501201_778_OT1.0","test",7,57.65752,500,105,3.3
"WALLEYE_POLLOCK_162201501201_780_OT1.0","training",7,57.65752,540,105,3.3
"WALLEYE_POLLOCK_162201501201_791_OT1.0","training",5,58.32782,430,101,1.1
"WALLEYE_POLLOCK_162201501201_795_OT1.0","test",6,58.32782,410,101,1.1
"WALLEYE_POLLOCK_162201501201_803_OT1.0","training",6,59.32349,450,86,-0.9
"WALLEYE_POLLOCK_162201501201_812_OT1.0","training",1,59.49089,110,92,-0.5
"WALLEYE_POLLOCK_162201501201_814_OT1.0","training",1,59.66297,110,93,-0.7
"WALLEYE_POLLOCK_162201501201_817_OT1.0","test",4,59.66297,440,93,-0.7
"WALLEYE_POLLOCK_162201501201_821_OT1.0","training",1,59.66673,110,83,-1.3
"WALLEYE_POLLOCK_162201501201_833_OT1.0","training",7,59.82051,430,79,-1.3
"WALLEYE_POLLOCK_162201501201_834_OT1.0","training",8,59.82051,530,79,-1.3
"WALLEYE_POLLOCK_162201501201_842_OT1.0","training",7,60.00001,450,73,-1.1
"WALLEYE_POLLOCK_162201501201_855_OT1.0","test",8,59.99509,490,64,-0.8
"WALLEYE_POLLOCK_162201501201_857_OT1.0","training",1,59.99509,100,64,-0.8
"WALLEYE_POLLOCK_162201501201_872_OT1.0","training",7,60.15153,500,57,2.8
"WALLEYE_POLLOCK_162201501201_874_OT1.0","training",8,60.15153,520,57,2.8
"WALLEYE_POLLOCK_162201501201_880_OT1.0","training",7,60.64289,480,59,-1.2
"WALLEYE_POLLOCK_162201501201_884_OT1.0","training",2,60.64289,110,59,-1.2
"WALLEYE_POLLOCK_162201501201_894_OT1.0","training",8,60.98241,520,58,-1
"WALLEYE_POLLOCK_162201501201_911_OT1.0","test",12,60.68432,630,43,3.1
"WALLEYE_POLLOCK_162201501201_915_OT1.0","training",8,60.98714,570,74,-1
"WALLEYE_POLLOCK_162201501201_918_OT1.0","test",8,60.98714,530,74,-1
"WALLEYE_POLLOCK_162201501201_91_OT1.0","test",6,57.0109,510,59,4.9
"WALLEYE_POLLOCK_162201501201_931_OT1.0","training",1,61.64797,110,69,-1.2
"WALLEYE_POLLOCK_162201501201_937_OT1.0","test",1,61.98907,110,61,-0.8
"WALLEYE_POLLOCK_162201501201_939_OT1.0","training",1,62.00251,130,71,-1.1
"WALLEYE_POLLOCK_162201501201_940_OT1.0","training",1,62.00251,120,71,-1.1
"WALLEYE_POLLOCK_162201501201_942_OT1.0","training",7,62.00251,550,71,-1.1
"WALLEYE_POLLOCK_162201501201_949_OT1.0","training",1,61.99972,150,79,-1
"WALLEYE_POLLOCK_162201501201_952_OT1.0","training",7,61.99944,560,88,-0.4
"WALLEYE_POLLOCK_162201501201_956_OT1.0","training",0,61.99944,110,88,-0.4
"WALLEYE_POLLOCK_162201501201_961_OT1.0","training",1,61.67717,160,103,0.7
"WALLEYE_POLLOCK_162201501201_965_OT1.0","training",7,61.6843,450,94,-0.6
"WALLEYE_POLLOCK_162201501201_966_OT1.0","test",7,61.6843,500,94,-0.6
"WALLEYE_POLLOCK_162201501201_968_OT1.0","training",6,61.6843,510,94,-0.6
"WALLEYE_POLLOCK_162201501201_977_OT1.0","training",3,61.31705,250,105,1.1
"WALLEYE_POLLOCK_162201501201_978_OT1.0","training",8,61.31705,450,105,1.1
"WALLEYE_POLLOCK_162201501201_97_OT1.0","training",8,56.67769,540,69,4.4
"WALLEYE_POLLOCK_162201501201_985_OT1.0","training",4,61.3491,420,114,1.3
"WALLEYE_POLLOCK_162201501201_996_OT1.0","training",2,60.98339,250,110,1.1
"WALLEYE_POLLOCK_162201601201_101_OT1.0","test",5,55.33734,440,52,6.1
"WALLEYE_POLLOCK_162201601201_105_OT1.0","training",5,55.667,420,80,5
"WALLEYE_POLLOCK_162201601201_121_OT1.0","training",4,56.65846,440,73,4.7
"WALLEYE_POLLOCK_162201601201_128_OT1.0","training",11,57.02995,520,58,5.3
"WALLEYE_POLLOCK_162201601201_129_OT1.0","training",4,57.02995,440,58,5.3
"WALLEYE_POLLOCK_162201601201_132_OT1.0","test",4,57.30218,470,47,5.9
"WALLEYE_POLLOCK_162201601201_134_OT1.0","training",5,57.30218,470,47,5.9
"WALLEYE_POLLOCK_162201601201_136_OT1.0","test",3,57.3288,350,49,5.7
"WALLEYE_POLLOCK_162201601201_141_OT1.0","test",6,57.67081,470,44,6.7
"WALLEYE_POLLOCK_162201601201_146_OT1.0","training",8,57.97564,500,40,6.9
"WALLEYE_POLLOCK_162201601201_151_OT1.0","training",9,58.01361,530,41,7.2
"WALLEYE_POLLOCK_162201601201_168_OT1.0","training",1,58.33143,140,42,7.1
"WALLEYE_POLLOCK_162201601201_16_OT1.0","training",7,56.65349,500,88,5
"WALLEYE_POLLOCK_162201601201_178_OT1.0","training",8,57.9864,610,44,7.3
"WALLEYE_POLLOCK_162201601201_197_OT1.0","training",4,57.01783,420,66,4.7
"WALLEYE_POLLOCK_162201601201_1_OT1.0","training",8,56.00009,520,71,5.2
"WALLEYE_POLLOCK_162201601201_204_OT1.0","training",5,56.68684,460,73,4.7
"WALLEYE_POLLOCK_162201601201_216_OT1.0","training",4,56.32133,420,85,4.7
"WALLEYE_POLLOCK_162201601201_220_OT1.0","training",4,56.32133,410,85,4.7
"WALLEYE_POLLOCK_162201601201_223_OT1.0","training",4,56.00578,410,91,4.7
"WALLEYE_POLLOCK_162201601201_226_OT1.0","training",4,55.99116,420,89,4.7
"WALLEYE_POLLOCK_162201601201_22_OT1.0","test",3,57.00243,440,67,5.2
"WALLEYE_POLLOCK_162201601201_233_OT1.0","training",5,55.66055,430,95,5.6
"WALLEYE_POLLOCK_162201601201_235_OT1.0","test",3,55.66055,390,95,5.6
"WALLEYE_POLLOCK_162201601201_245_OT1.0","training",9,55.32014,560,99,5.5
"WALLEYE_POLLOCK_162201601201_249_OT1.0","training",6,55.05802,470,62,6.7
"WALLEYE_POLLOCK_162201601201_253_OT1.0","training",8,54.99758,490,109,5.1
"WALLEYE_POLLOCK_162201601201_259_OT1.0","training",4,54.69079,410,80,5.7
"WALLEYE_POLLOCK_162201601201_25_OT1.0","training",7,56.99878,500,63,5.4
"WALLEYE_POLLOCK_162201601201_267_OT1.0","test",4,55.30596,430,119,4.9
"WALLEYE_POLLOCK_162201601201_269_OT1.0","training",4,55.30596,440,119,4.9
"WALLEYE_POLLOCK_162201601201_275_OT1.0","training",2,55.33631,270,147,4.6
"WALLEYE_POLLOCK_162201601201_280_OT1.0","training",5,55.98868,420,132,4.7
"WALLEYE_POLLOCK_162201601201_286_OT1.0","training",4,55.98219,490,148,4.4
"WALLEYE_POLLOCK_162201601201_290_OT1.0","test",7,55.98219,510,148,4.4
"WALLEYE_POLLOCK_162201601201_294_OT1.0","training",4,56.64398,390,94,4.8
"WALLEYE_POLLOCK_162201601201_295_OT1.0","training",6,56.64398,570,94,4.8
"WALLEYE_POLLOCK_162201601201_296_OT1.0","training",4,56.64398,420,94,4.8
"WALLEYE_POLLOCK_162201601201_29_OT1.0","training",8,56.99672,490,59,5.5
"WALLEYE_POLLOCK_162201601201_307_OT1.0","test",8,57.32106,520,68,4
"WALLEYE_POLLOCK_162201601201_311_OT1.0","training",5,57.99243,410,62,4.8
"WALLEYE_POLLOCK_162201601201_316_OT1.0","test",5,57.67487,410,66,4.4
"WALLEYE_POLLOCK_162201601201_322_OT1.0","training",4,57.34183,430,71,4.3
"WALLEYE_POLLOCK_162201601201_331_OT1.0","test",4,57.00229,410,76,4.5
"WALLEYE_POLLOCK_162201601201_338_OT1.0","training",7,56.66059,490,99,4.8
"WALLEYE_POLLOCK_162201601201_339_OT1.0","training",4,56.66059,430,99,4.8
"WALLEYE_POLLOCK_162201601201_343_OT1.0","training",8,56.82686,520,95,4.6
"WALLEYE_POLLOCK_162201601201_349_OT1.0","training",1,56.98566,150,78,4.7
"WALLEYE_POLLOCK_162201601201_351_OT1.0","training",1,56.98566,130,78,4.7
"WALLEYE_POLLOCK_162201601201_360_OT1.0","test",5,57.66048,420,67,4.5
"WALLEYE_POLLOCK_162201601201_367_OT1.0","training",3,57.8169,350,69,4.1
"WALLEYE_POLLOCK_162201601201_368_OT1.0","training",3,57.8169,330,69,4.1
"WALLEYE_POLLOCK_162201601201_36_OT1.0","training",1,57.66506,170,52,6
"WALLEYE_POLLOCK_162201601201_373_OT1.0","training",4,57.83872,370,64,4.6
"WALLEYE_POLLOCK_162201601201_377_OT1.0","test",4,57.66813,390,71,4.6
"WALLEYE_POLLOCK_162201601201_378_OT1.0","training",5,57.66813,410,71,4.6
"WALLEYE_POLLOCK_162201601201_379_OT1.0","training",4,57.66813,410,71,4.6
"WALLEYE_POLLOCK_162201601201_386_OT1.0","test",9,56.66057,520,95,5.6
"WALLEYE_POLLOCK_162201601201_388_OT1.0","training",7,56.66057,530,95,5.6
"WALLEYE_POLLOCK_162201601201_389_OT1.0","training",7,56.66057,500,95,5.6
"WALLEYE_POLLOCK_162201601201_38_OT1.0","training",4,57.66506,320,52,6
"WALLEYE_POLLOCK_162201601201_390_OT1.0","training",1,56.83137,180,70,6.5
"WALLEYE_POLLOCK_162201601201_391_OT1.0","test",1,56.83137,160,70,6.5
"WALLEYE_POLLOCK_162201601201_394_OT1.0","training",1,56.83137,160,70,6.5
"WALLEYE_POLLOCK_162201601201_397_OT1.0","test",6,56.99644,450,67,6.1
"WALLEYE_POLLOCK_162201601201_398_OT1.0","training",5,56.99644,470,67,6.1
"WALLEYE_POLLOCK_162201601201_403_OT1.0","training",6,57.98467,480,68,4.3
"WALLEYE_POLLOCK_162201601201_407_OT1.0","test",9,58.31695,470,66,4.2
"WALLEYE_POLLOCK_162201601201_408_OT1.0","training",13,58.31695,610,66,4.2
"WALLEYE_POLLOCK_162201601201_40_OT1.0","training",9,57.97504,470,47,5.9
"WALLEYE_POLLOCK_162201601201_418_OT1.0","training",6,58.99097,460,52,4.8
"WALLEYE_POLLOCK_162201601201_420_OT1.0","training",5,59.33171,450,49,4.9
"WALLEYE_POLLOCK_162201601201_423_OT1.0","training",7,59.6448,470,46,4.4
"WALLEYE_POLLOCK_162201601201_427_OT1.0","training",9,59.98487,490,44,3.8
"WALLEYE_POLLOCK_162201601201_428_OT1.0","training",9,59.98487,560,44,3.8
"WALLEYE_POLLOCK_162201601201_431_OT1.0","training",8,60.31175,520,41,1.2
"WALLEYE_POLLOCK_162201601201_434_OT1.0","training",8,60.33404,490,50,1.3
"WALLEYE_POLLOCK_162201601201_444_OT1.0","training",1,59.34383,160,58,3.9
"WALLEYE_POLLOCK_162201601201_449_OT1.0","training",4,59.01732,370,61,3.8
"WALLEYE_POLLOCK_162201601201_455_OT1.0","training",9,58.99604,500,69,3.1
"WALLEYE_POLLOCK_162201601201_458_OT1.0","training",11,58.68609,540,72,3.5
"WALLEYE_POLLOCK_162201601201_474_OT1.0","training",4,56.98118,380,108,4.9
"WALLEYE_POLLOCK_162201601201_476_OT1.0","test",4,56.98118,420,108,4.9
"WALLEYE_POLLOCK_162201601201_482_OT1.0","training",4,57.32355,390,100,4.8
"WALLEYE_POLLOCK_162201601201_49_OT1.0","training",4,57.68723,430,54,5.9
"WALLEYE_POLLOCK_162201601201_507_OT1.0","training",4,58.64986,450,81,2.4
"WALLEYE_POLLOCK_162201601201_514_OT1.0","test",6,58.98769,450,76,2.5
"WALLEYE_POLLOCK_162201601201_519_OT1.0","training",8,59.30032,510,66,3.3
"WALLEYE_POLLOCK_162201601201_51_OT1.0","training",5,57.34851,510,61,5.7
"WALLEYE_POLLOCK_162201601201_521_OT1.0","training",9,59.30032,460,66,3.3
"WALLEYE_POLLOCK_162201601201_523_OT1.0","training",8,59.64791,560,65,3.5
"WALLEYE_POLLOCK_162201601201_530_OT1.0","training",3,59.9826,340,63,3
"WALLEYE_POLLOCK_162201601201_531_OT1.0","test",1,59.9826,160,63,3
"WALLEYE_POLLOCK_162201601201_534_OT1.0","training",7,59.9826,440,63,3
"WALLEYE_POLLOCK_162201601201_535_OT1.0","training",8,60.31761,510,60,1.7
"WALLEYE_POLLOCK_162201601201_56_OT1.0","test",8,57.64889,480,50,6
"WALLEYE_POLLOCK_162201601201_574_OT1.0","test",8,60.98435,500,65,-1.1
"WALLEYE_POLLOCK_162201601201_580_OT1.0","training",6,60.994,460,73,-0.9
"WALLEYE_POLLOCK_162201601201_582_OT1.0","training",1,61.31783,140,72,-1.3
"WALLEYE_POLLOCK_162201601201_583_OT1.0","training",8,61.31783,490,72,-1.3
"WALLEYE_POLLOCK_162201601201_593_OT1.0","training",7,61.99956,490,61,-1.3
"WALLEYE_POLLOCK_162201601201_601_OT1.0","training",10,62.00338,500,79,-1.5
"WALLEYE_POLLOCK_162201601201_604_OT1.0","training",7,62.00338,520,79,-1.5
"WALLEYE_POLLOCK_162201601201_60_OT1.0","training",8,57.96511,530,50,6.1
"WALLEYE_POLLOCK_162201601201_612_OT1.0","test",1,61.66783,140,104,1
"WALLEYE_POLLOCK_162201601201_619_OT1.0","test",8,61.66555,450,94,0.5
"WALLEYE_POLLOCK_162201601201_626_OT1.0","training",7,61.66474,480,83,-1.2
"WALLEYE_POLLOCK_162201601201_631_OT1.0","training",6,61.66522,460,75,-1.4
"WALLEYE_POLLOCK_162201601201_637_OT1.0","test",6,61.34343,430,77,-1.4
"WALLEYE_POLLOCK_162201601201_63_OT1.0","training",11,57.99027,520,35,6.5
